magicnumber_a4a6b25c,data_id,prt_id,prt,lig_id,lig,ff,weight,enepara,nora,norb,ntemp,temp_high,temp_low,tras_scale,rot_scale,n_dump,tag17,steps_total,tag19,sz_n_prt,sz_n_lig,sz_n_tmp,sz_n_rep,sz_prt_npoint,sz_lig_natom,sz_kde_npoint,sz_mcs_nrow,tag28,tag29,time_rl_cpu,time_est_cpu,time_rl_mic,time_est_mic,time_rl_gpu,time_est_gpu,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56
magicnumber_a4a6b25c,603,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,604,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,604,604,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,604,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,605,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,605,605,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,605,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,606,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,606,606,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,606,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,607,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,607,607,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,607,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,608,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,608,608,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,608,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,609,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,609,609,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,609,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,610,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,610,610,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,610,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,611,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,611,611,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,611,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,612,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,612,612,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,612,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,613,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,613,613,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,613,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,614,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,614,614,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,614,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,615,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,615,615,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,615,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,616,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,616,616,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,616,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,617,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,617,617,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,617,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,618,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,618,618,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,618,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,619,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,619,619,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,619,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,620,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,620,620,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,620,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,621,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,621,621,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,621,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,622,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,622,622,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,622,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,623,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,623,623,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,623,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,624,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,624,624,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,624,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,625,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,625,625,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,625,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,626,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,626,626,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,626,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,627,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,627,627,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,627,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,628,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,628,628,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,628,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,629,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,629,629,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,629,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,630,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,630,630,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,630,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,631,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,631,631,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,631,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,632,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,632,632,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,632,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,633,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,633,633,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
